UNIQUEID,wgs_xF,wgs_yF,PERS106,exp5nrm,exp3nrm,rough_1k,prad_sw_di,etpt_5,mind_yr_av,prec_winte,tave_sprin
Z4903020103981549,-111.467647,39.750817,1,-66,-56,16.55561447,-6129,90,-1122,40.33333333,51.66666667
Z4903020103982384,-111.636978,39.119326,1,119,230,71.99438477,-5906,87,-1032,37.33333333,28
Z4903020103986691,-111.752112,39.073439,0,8,20,21.82946777,-6212,92,-1407.166667,20.66666667,78.66666667
Z4903020103988965,-111.465496,39.435477,1,-120,-129,74.17101288,-6215,87,-1053.75,38,49.66666667
Z4903020104183921,-111.922049,38.801974,1,-27,-15,19.7223053,-6173,91,-1386.5,18.66666667,68.66666667
Z4903020104184025,-111.924374,38.98217,0,-24,-6,11.43185329,-6039,93,-1472.75,20.66666667,84.66666667
Z4903020104186435,-111.345361,38.62486,0,-114,-80,38.06673813,-6055,93,-1508.5,10,83
Z4903020104188606,-112.096928,38.935793,1,-72,-105,45.81547928,-5943,87,-1011.25,38.66666667,27.66666667
Z4903020105582979,-111.802851,38.442379,0,-13,-27,9.879327774,-6014,87,-1104.25,21.66666667,28
Z4903020105583264,-110.714761,38.309592,0,12,11,7.959493637,-6042,95,-1674.083333,8.666666667,115
Z4903020105585749,-111.800867,38.262149,0,33,39,19.83109474,-6006,85,-1013.083333,27.33333333,18.33333333
Z4903020105586603,-110.292135,38.244742,1,12,13,7.437578678,-6104,94,-1553.916667,11.33333333,96
Z4903020105586615,-109.98379,38.233436,0,37,32,52.08240891,-6041,95,-1634.666667,9.666666667,113.6666667
Z4903020202380839,-112.457748,39.652501,0,-7,-10,18.68766212,-6155,93,-1464.5,18.33333333,89.66666667
Z4903020202382311,-113.280595,39.864481,0,52,45,47.13498688,-6224,92,-1487,11.66666667,91
Z4903020202382911,-112.519963,39.831897,0,-11,-9,6.655832291,-6127,93,-1423.25,19.33333333,77.33333333
Z4903020202384128,-111.759042,39.704144,0,-85,-117,63.94441605,-6266,88,-1130.75,37.33333333,62.33333333
Z4903020202385010,-113.274657,39.684419,0,-11,-7,3.683158398,-6154,94,-1542.5,10.66666667,93
Z4903020202386175,-112.811995,39.827658,0,-18,-34,24.9870491,-6186,92,-1414.416667,17,81.33333333
Z4903020202780599,-113.71439,38.9993,0,-60,-29,6.676326275,-6093,93,-1557.416667,9.666666667,88.33333333
Z4903020202780656,-112.974352,39.374581,0,41,29,15.00831795,-6041,94,-1502.333333,15,85
Z4903020202780981,-112.844088,38.836295,0,-30,-10,4.366261959,-6053,94,-1522.583333,15.33333333,89.33333333
Z4903020202782993,-113.425958,39.005659,0,-48,-64,9.735387802,-6070,93,-1505.416667,11.33333333,86
Z4903020202783718,-112.960566,38.879259,0,-26,-41,61.91728973,-6129,92,-1371.083333,21.33333333,72
Z4903020202784563,-112.502449,39.021217,0,-12,-7,1.978138089,-6099,94,-1536.5,18,96.66666667
Z4903020202784747,-112.672479,38.883744,0,-8,-4,4.29841423,-6100,94,-1530.083333,16.33333333,93.66666667
Z4903020202784782,-113.733555,39.494346,0,23,22,17.22869301,-6121,92,-1400.916667,16,68.33333333
Z4903020202785787,-113.75986,38.682903,0,-46,-38,13.58452415,-5989,93,-1512.583333,13.33333333,79.66666667
Z4903020202786486,-113.600676,39.046894,0,51,11,18.85933876,-6151,90,-1252.666667,24,56
Z4903020202786842,-114.041518,39.353668,0,-62,-32,7.228415966,-6092,93,-1555.75,8.333333333,87
Z4903020202788078,-114.03988,38.840125,0,0,4,6.759923458,-6037,93,-1542.333333,11,83.66666667
Z4903020202788233,-113.01945,38.923307,0,83,65,77.4210434,-6145,90,-1321,21.33333333,70.33333333
Z4903020202788449,-114.037519,39.173393,0,-61,-32,7.182357788,-6064,94,-1607.666667,7.333333333,92
Z4903020202788499,-113.896606,39.220137,0,-22,-6,6.359110355,-6141,93,-1579,7,93.33333333
Z4903020202789087,-112.213702,39.024515,0,-120,-111,61.21921539,-6221,87,-1128.416667,32,53.33333333
Z4903020203980710,-111.583985,39.660025,0,-64,-65,28.75466347,-6003,90,-1044.916667,45.66666667,40.66666667
Z4903020203988361,-111.57936,39.164737,0,234,108,48.53729248,-6019,78,-675.5,56,-3.666666667
Z4903020204189016,-111.633122,38.668607,0,233,236,92.79547882,-6011,68,-566.25,58.66666667,-20
Z4903020205580325,-111.630196,38.353311,0,-48,-37,12.20407295,-6077,90,-1374.5,9,55.33333333
Z4903020205583471,-110.828929,38.399939,0,39,33,20.82062912,-5965,96,-1684.083333,8,112.3333333
Z4903020205584822,-110.71529,38.174405,0,-23,-19,27.71297836,-6106,94,-1573.416667,11.33333333,99.66666667
Z4903020205585311,-110.370062,38.488491,0,12,2,7.409923553,-6034,95,-1599.666667,10,100
Z4903020205586609,-111.000729,38.17474,1,78,85,36.91359711,-6021,94,-1596.75,10.66666667,97.66666667
Z4903020205588303,-111.743259,38.217466,0,-18,-12,13.16068554,-6086,85,-1057.916667,22.66666667,24.33333333
Z4903020302381094,-113.680667,39.630709,0,-58,-44,7.865664959,-6167,92,-1463.833333,11.33333333,82.66666667
Z4903020302381597,-112.165691,39.610768,0,-62,-37,29.47636414,-6017,94,-1432.416667,25,83.66666667
Z4903020302382158,-113.389623,39.637064,0,-103,-83,9.065257072,-6089,94,-1560.833333,10,92
Z4903020302383762,-113.102591,39.777754,0,-71,-82,15.61888218,-6066,93,-1423.25,18.66666667,73.33333333
Z4903020302385535,-112.287606,39.924608,1,9,20,24.66611671,-6098,91,-1231.083333,36.66666667,61.66666667
Z4903020302385624,-112.316547,39.582108,0,-47,-46,4.863084793,-6122,93,-1462.916667,22,90.33333333
Z4903020302385879,-111.87254,39.477845,1,-63,-35,56.86348343,-6190,90,-1281.75,29.66666667,72.66666667
Z4903020302386926,-112.163616,39.47561,1,23,-24,71.48457336,-6227,90,-1269.333333,30.66666667,73.66666667
Z4903020302387902,-113.241739,39.748122,0,-34,-18,18.60534096,-6111,93,-1524.25,11.33333333,91.33333333
Z4903020302780063,-112.330912,39.113408,0,-12,-4,3.85886097,-6104,94,-1502.25,22.33333333,96
Z4903020302780176,-113.087696,39.282506,0,-14,-3,3.340280533,-6102,94,-1512.5,13,88
Z4903020302780397,-113.078408,38.967323,0,-18,-7,1.169433951,-6096,94,-1560.083333,11,94.33333333
Z4903020302781005,-114.011585,38.965529,0,-32,-10,1.693093538,-6077,93,-1583.416667,7.666666667,90.33333333
Z4903020302781901,-113.083698,39.14743,0,3,1,7.096242905,-6069,94,-1543.583333,12,91.33333333
Z4903020302782617,-113.069269,38.652119,0,-42,-19,2.898554087,-6067,94,-1526.666667,12.66666667,88.66666667
Z4903020302783093,-114.037711,39.443656,0,-11,-1,7.217710972,-6091,93,-1530.416667,9.333333333,83.66666667
Z4903020302783406,-112.450246,39.292194,0,-7,-6,3.743600607,-6108,94,-1513.416667,20,96.33333333
Z4903020302783469,-113.544572,39.093225,0,-143,-105,13.86152267,-6095,93,-1522.416667,10,87.33333333
Z4903020302784685,-112.966789,39.104412,0,-4,1,1.455883265,-6099,94,-1550.25,12,94
Z4903020302785155,-113.413761,38.645513,0,-25,-9,13.93092632,-6038,94,-1542.5,11,89.33333333
Z4903020302785590,-112.4818,39.13862,0,-6,-1,1.307746887,-6105,94,-1533.166667,18.66666667,96.66666667
Z4903020302785825,-113.401117,39.29448,0,-177,-192,44.16955566,-6114,90,-1403.416667,11.66666667,86
Z4903020302786101,-113.731768,39.449282,0,146,94,54.14273834,-6144,90,-1302.25,21,58.66666667
Z4903020302786725,-112.501496,38.976176,0,6,1,1.4919312,-6105,94,-1529.75,18.33333333,95.33333333
Z4903020302787259,-113.702665,39.296874,0,8,7,28.30332565,-6168,92,-1405.833333,14.66666667,72.66666667
Z4903020302787326,-112.324528,38.753177,1,-81,-76,137.5207214,-5854,89,-1079.166667,35.33333333,38
Z4903020302787973,-112.785469,38.791964,0,-7,-10,4.900000095,-6078,93,-1507.416667,16.33333333,88.66666667
Z4903020302788582,-113.270238,39.549369,0,-37,-18,10.41984844,-6143,93,-1455.583333,14,81.66666667
Z4903020302788691,-112.789983,38.972107,0,-7,-6,1.889257193,-6104,94,-1532.416667,15,93
Z4903020302789153,-113.871096,38.590129,0,3,14,11.47152805,-6029,92,-1406.333333,19,68.66666667
Z4903020303183610,-112.029427,38.26036,1,56,36,76.09383392,-5937,87,-1131.75,19,35
Z4903020303982293,-111.405362,39.075246,1,-107,-47,30.96779633,-5889,85,-966.75,39,16
Z4903020303982886,-111.698799,39.569575,0,157,97,51.59294128,-5969,86,-904.3333333,54.66666667,22.66666667
Z4903020303984951,-111.558633,39.45307,0,-39,-28,2.628515005,-6097,92,-1399.666667,24.33333333,77
Z4903020303987182,-111.868305,39.117769,0,-24,-9,6.130524635,-6086,93,-1481.666667,20.66666667,90.33333333
Z4903020303987882,-111.406282,39.255462,0,96,26,52.15286255,-6142,74,-597.8333333,60.33333333,-11.66666667
Z4903020304187715,-111.748789,38.758174,0,-130,-117,32.34067535,-6169,86,-1061.833333,25,32.66666667
Z4903020304187935,-112.03438,38.620465,0,325,184,111.3872299,-5896,81,-854.8333333,40.66666667,10.66666667
Z4903020305580757,-110.370455,38.443433,0,7,8,10.5807333,-6062,95,-1599.25,10,101.3333333
Z4903020305582019,-110.199078,38.397325,0,-82,-86,31.104702,-6078,95,-1607,9.333333333,106.3333333
Z4903020305583824,-111.286672,38.309589,0,-5,32,77.52005768,-5898,94,-1558.666667,10,83.66666667
Z4903020305586023,-111.11503,38.264819,0,-33,-16,13.50502682,-5999,95,-1659.25,8.666666667,110
Z4903020305587683,-110.65693,38.444623,0,27,25,11.85635853,-6033,95,-1659.916667,8.333333333,112.3333333
Z4903020402382759,-111.992234,39.702463,0,-46,-12,3.874495745,-6128,93,-1353.083333,28.66666667,77
Z4903020402382946,-112.283787,39.699585,0,31,25,12.99477768,-6121,93,-1415.916667,21.33333333,81
Z4903020402383160,-112.749032,39.64848,0,6,2,17.57457733,-6140,93,-1499.75,15,90.33333333
Z4903020402383881,-112.140611,39.50285,0,-69,-25,7.535746574,-6128,93,-1392,26.66666667,86
Z4903020402384178,-113.391175,39.682077,0,-125,-132,29.79102325,-6049,93,-1538.25,11,88.33333333
Z4903020402384913,-112.461537,39.832585,0,28,41,23.89074516,-6109,92,-1383.833333,22.33333333,72.33333333
Z4903020402385148,-112.921284,39.555663,0,-42,-15,2.431672335,-6098,94,-1514,14,90.33333333
Z4903020402385213,-113.39585,39.817113,0,-123,-98,6.373009682,-6099,94,-1573.25,9.666666667,96.33333333
Z4903020402385778,-111.987749,39.387142,0,-19,-9,14.1048708,-6093,94,-1449.25,25,90
Z4903020402387628,-112.575291,39.696015,0,-13,-4,2.376994133,-6131,94,-1494.833333,16.66666667,90.33333333
Z4903020402388626,-113.682407,39.675712,0,-19,-12,10.85095978,-6180,93,-1494.75,10.33333333,86.33333333
Z4903020402780030,-113.074473,38.832237,0,-33,-37,34.45949173,-6081,93,-1441.75,16.33333333,78.33333333
Z4903020402780331,-113.070565,38.697149,0,4,-18,7.794559002,-6028,94,-1513.583333,13.66666667,85.33333333
Z4903020402780429,-112.741149,39.333256,0,3,4,1.324058652,-6116,94,-1534.333333,14.33333333,93
Z4903020402780818,-112.745638,39.513385,0,0,0,1.830824733,-6131,94,-1525.416667,14.33333333,92
Z4903020402781301,-113.989495,38.677264,0,-26,-83,19.38232803,-6160,91,-1368.916667,19,68.66666667
Z4903020402781553,-112.277965,39.384307,0,94,30,101.4014206,-6093,88,-1087.666667,39.33333333,50.33333333
Z4903020402781922,-113.838756,39.221562,0,106,136,31.76568794,-6130,92,-1447.916667,12.66666667,77
Z4903020402782085,-113.089035,39.32753,0,26,22,4.387988567,-6110,93,-1481.083333,14,85
Z4903020402782335,-113.190987,38.87516,0,-5,0,0,-6093,94,-1556.416667,10.33333333,94
Z4903020402782822,-112.91143,39.195435,0,0,0,1.236605048,-6106,94,-1547.75,13,94
Z4903020402783663,-112.32664,38.888194,0,-87,-125,69.21569824,-6170,90,-1278.166667,27.33333333,67.33333333
Z4903020402784056,-113.844216,39.356561,0,-10,-3,4.142706871,-6079,94,-1579.833333,7.666666667,92
Z4903020402784499,-113.982549,39.335078,0,-5,-3,5.587286949,-6090,94,-1591.75,7,92.33333333
Z4903020402785306,-112.454919,39.517388,0,0,1,1.640275955,-6131,94,-1491.416667,20,93
Z4903020402785521,-112.155898,39.025335,0,-13,-142,105.2092514,-5948,83,-832.9166667,50.33333333,12.66666667
Z4903020402785530,-112.15816,39.160215,1,-98,-89,91.03244781,-6120,91,-1273.583333,31,63.33333333
Z4903020402785798,-113.543382,39.048204,0,27,-41,95.71418762,-6242,88,-1173.833333,26,53
Z4903020402786909,-112.733389,39.018014,0,0,0,1.500807881,-6096,94,-1533.25,15.33333333,94.33333333
Z4903020402786928,-112.916335,39.375552,0,-16,-6,4.350037575,-6099,94,-1535.5,13,91.33333333
Z4903020402787169,-112.595089,39.542579,0,-4,-3,1.788713217,-6138,94,-1508.333333,16.66666667,92
Z4903020402788163,-112.618951,39.064711,0,-1,0,1.247219086,-6104,94,-1533.583333,16.33333333,96
Z4903020402788804,-112.783228,38.70189,0,-49,-38,12.40434551,-6122,93,-1424.5,20,82.33333333
Z4903020402788855,-113.244342,38.738992,0,-29,-19,1.093414664,-6079,94,-1547.916667,10.33333333,93
Z4903020403980986,-111.372234,39.372755,0,98,36,87.43187714,-6175,74,-590.4166667,62,-12
Z4903020403981879,-111.351119,39.706168,0,7,-95,60.02300644,-6098,83,-759.1666667,56.66666667,6.333333333
Z4903020403986448,-111.983321,39.071998,1,283,224,45.53952408,-6132,87,-1041.5,34.66666667,39
Z4903020404180403,-112.148007,38.529606,1,-141,-145,101.7146759,-6242,87,-1188.833333,19.66666667,51.33333333
Z4903020404181130,-111.55135,38.51599,1,-27,39,28.64878082,-6003,88,-1141.25,20.33333333,32.66666667
Z4903020404183089,-111.518005,38.669282,0,183,97,40.24292755,-6023,75,-678.1666667,49.33333333,-8.666666667
Z4903020404185913,-111.690857,38.713447,0,-78,-70,12.00528526,-6076,77,-702.6666667,48,-4.333333333
Z4903020404187196,-111.694119,39.029194,1,-48,-38,50.65707397,-6101,90,-1279.416667,24.66666667,56
Z4903020404188687,-112.15303,38.844989,1,29,77,59.30270386,-5943,88,-1036.416667,36.33333333,30.66666667
Z4903020405586800,-110.485684,38.353873,0,-11,-9,35.34377289,-5993,96,-1691.166667,8.666666667,117
Z4903020405588032,-110.486639,38.21869,0,-192,-233,66.60494232,-6173,94,-1629,9.666666667,120.6666667
Z4903020502380076,-113.504429,39.5896,0,-49,-47,10.38744354,-6113,93,-1550.333333,10,91.33333333
Z4903020502381677,-112.110295,39.791511,0,57,32,35.1251297,-6194,90,-1133.916667,41,56.66666667
Z4903020502382977,-111.642724,39.750006,0,-92,-147,28.29231262,-6096,88,-941.8333333,53,31.33333333
Z4903020502383548,-113.622466,39.632038,0,94,45,37.17158127,-6149,92,-1396.75,16.33333333,69.66666667
Z4903020502383779,-112.867957,39.736722,0,-41,-22,9.672093391,-6100,93,-1441.75,18,78.33333333
Z4903020502384535,-112.573248,39.605946,0,8,5,1.534650326,-6134,94,-1504.583333,17,91.33333333
Z4903020502385286,-111.934527,39.747993,0,118,94,45.02516937,-6057,92,-1309.5,33.33333333,69.33333333
Z4903020502389032,-111.932099,39.56781,0,-39,-29,7.807947159,-6084,93,-1400.333333,27,83
Z4903020502780252,-112.565165,39.245655,0,-1,0,1.08357811,-6108,94,-1529.083333,16.66666667,96.33333333
Z4903020502780750,-113.497971,39.40956,0,0,2,3.545875311,-6121,94,-1596.083333,8,97
Z4903020502781134,-112.851197,39.106306,0,-13,-12,5.891433716,-6118,93,-1523.333333,14,91.66666667
Z4903020502781317,-112.562172,39.110539,0,3,-12,3.098647356,-6066,94,-1534.166667,18,94
Z4903020502782185,-113.325404,39.45815,0,279,169,37.2817421,-6107,89,-1086.25,33,43.33333333
Z4903020502782877,-113.029759,39.283531,0,-7,-10,6.01455307,-6088,94,-1530.833333,13,90
Z4903020502783026,-113.775588,39.08795,0,-39,-22,5.602767944,-6055,93,-1514.916667,10.66666667,82.33333333
Z4903020502783151,-113.304725,38.827918,0,64,66,47.2151947,-5961,94,-1520.916667,13,82.33333333
Z4903020502783297,-112.554298,38.750195,0,-22,7,14.58052826,-6127,93,-1468.583333,20,88.66666667
Z4903020502783329,-113.314972,39.143063,0,-71,-67,16.24550056,-5986,92,-1400.583333,19.33333333,67.33333333
Z4903020502784960,-113.475821,38.779365,0,-14,-22,16.46912003,-6050,93,-1486.083333,13,80.33333333
Z4903020502785500,-112.7367,39.15312,0,-6,-3,2.657180071,-6109,94,-1540.75,14.66666667,95
Z4903020502787501,-113.661758,39.135644,0,-26,-52,11.02512741,-6039,92,-1408.666667,17.33333333,67.66666667
Z4903020502788381,-113.820817,38.771542,0,-48,-22,10.19667244,-6039,92,-1400.333333,18.66666667,67.66666667
Z4903020502788430,-113.034984,39.463632,0,34,19,34.29763412,-6127,92,-1401.083333,18.66666667,73.33333333
Z4903020502788840,-113.615695,39.452015,0,0,2,12.82640934,-6097,94,-1566,9,91.33333333
Z4903020503182912,-112.434078,38.481364,1,-169,-174,97.16795349,-6115,86,-983.5833333,36.66666667,37.33333333
Z4903020503183819,-112.428198,38.165939,0,175,148,77.2095871,-5915,80,-696.6666667,53.66666667,1.666666667
Z4903020503187040,-112.147727,38.48455,1,-32,-25,33.52375412,-6083,87,-1061.5,27,34
Z4903020503984488,-111.985934,39.252061,0,34,-13,32.3355217,-5960,92,-1285.416667,32.66666667,58
Z4903020503986701,-111.810472,39.118185,0,-15,-7,6.924090385,-6107,93,-1475.666667,20.33333333,90.33333333
Z4903020503987892,-111.638198,39.254431,0,-138,-101,42.66833496,-6180,91,-1339.666667,24,75.33333333
Z4903020503988154,-111.46795,39.79583,1,-98,-52,50.36701965,-6110,90,-1170.583333,41,56
Z4903020504181391,-111.807041,38.802366,1,-18,-1,42.5499115,-6032,90,-1239.833333,21.66666667,47
Z4903020504183957,-111.631798,38.533554,1,9,-9,27.22533035,-5912,83,-918.9166667,34.33333333,9.666666667
Z4903020504188750,-111.804778,38.622602,1,-80,5,71.70056152,-5920,87,-1122.583333,21.33333333,35
Z4903020505582910,-111.516711,38.489048,0,-124,-83,26.50952721,-6118,85,-1052.666667,23.33333333,27.33333333
Z4903020505585621,-110.909016,38.463115,0,-18,-29,4.393233776,-6075,95,-1649.5,8,112.3333333
Z4903020505587191,-110.599634,38.444441,0,23,22,3.381754398,-6053,95,-1649.166667,8.666666667,108.6666667
Z4903020505587681,-110.772094,38.264655,0,-11,-7,9.276335716,-6073,95,-1648.333333,9,112.6666667
Z4903020505587826,-110.943526,38.309925,0,-47,-117,9.732851028,-5883,96,-1704.5,9,113
Z4903020505589158,-111.801361,38.307207,0,20,14,11.47832394,-6033,84,-1011.25,27.33333333,18.66666667
Z4903020602380688,-112.399485,39.653218,0,12,0,20.04123116,-6149,93,-1448.416667,19.33333333,87.66666667
Z4903020602381194,-113.765013,39.700798,0,-26,-15,1.971616745,-6143,93,-1560.416667,8.666666667,92
Z4903020602383131,-113.747793,39.854349,0,-21,-6,8.651501656,-6143,93,-1538.833333,9,90.33333333
Z4903020602385829,-112.228693,39.880343,0,-3,2,13.39333057,-6099,92,-1342.833333,27,72
Z4903020602387813,-112.987185,39.824834,0,20,25,25.94556046,-6193,92,-1421.166667,16.33333333,81.33333333
Z4903020602388938,-112.520957,39.876932,0,-28,-16,12.32143593,-6130,92,-1379.5,22,71.66666667
Z4903020602780026,-112.393175,39.337943,0,-37,-13,9.030834198,-6149,94,-1468.333333,24,95.33333333
Z4903020602780535,-112.386745,39.022596,0,49,60,22.0574894,-6142,93,-1464.416667,21.66666667,91.33333333
Z4903020602781027,-113.60565,39.181968,0,-76,-62,23.39605331,-6135,92,-1470.583333,11.66666667,82.66666667
Z4903020602782017,-112.222329,39.520058,0,185,190,68.9793396,-6183,91,-1254.333333,32.33333333,66.66666667
Z4903020602782326,-113.907786,39.490117,0,-50,-44,0.367354721,-6132,94,-1572.083333,8,92
Z4903020602784293,-112.841856,38.746034,0,60,17,11.78723812,-6129,92,-1413.916667,18.66666667,81.33333333
Z4903020602785095,-112.453043,39.427312,0,-21,-27,10.86047459,-6115,94,-1500.75,20.33333333,95.33333333
Z4903020602785202,-113.444671,39.545829,0,-35,-12,2.068791628,-6132,94,-1581,9,96.33333333
Z4903020602785218,-113.153932,39.551583,0,-6,-1,5.78727293,-6138,93,-1445.666667,15.33333333,78.33333333
Z4903020602785709,-112.211205,38.889592,0,-112,-122,73.3327179,-6202,82,-833.6666667,46,16.66666667
Z4903020602786787,-113.433695,39.230737,0,-140,-87,36.06029129,-6189,92,-1470.083333,10.66666667,87.33333333
Z4903020602787862,-112.85002,39.061273,0,55,32,17.52763748,-6102,93,-1447.5,17.33333333,83.66666667
Z4903020602787889,-113.939485,38.858707,0,7,13,26.14233589,-6044,92,-1430.583333,16.66666667,71.33333333
Z4903020602787923,-112.383425,38.84248,0,-102,-38,23.45082664,-6120,93,-1453.416667,21.66666667,87
Z4903020602788070,-112.389615,39.157777,0,-2,-1,2.944795132,-6102,94,-1514.75,21.33333333,96.33333333
Z4903020603987667,-111.463803,39.165075,0,10,-34,51.86563492,-6155,78,-669.1666667,53,-2.666666667
Z4903020604181865,-111.807427,38.847681,1,94,66,29.6376152,-6160,89,-1208.75,22,49
Z4903020604184621,-111.345794,38.71496,1,-57,-62,30.22530937,-6124,91,-1384.166667,13.66666667,64.33333333
Z4903020604186346,-111.634972,38.894147,1,-170,-147,125.0871964,-6168,88,-1214.5,21.66666667,49.66666667
Z4903020604189124,-111.920948,38.711968,1,-15,-50,46.7571907,-6138,88,-1147.333333,21.66666667,43.33333333
Z4903020605583584,-110.28002,38.325735,1,37,25,11.10056877,-6061,94,-1570.916667,11,96.33333333
Z4903020605584712,-110.142346,38.351808,0,192,178,12.02732563,-6025,95,-1558.166667,11.33333333,92.33333333
Z4903020605585719,-110.88624,38.355,0,-24,-16,27.85099411,-6071,95,-1671.5,8,118.3333333
Z4903020605586870,-111.34422,38.399586,1,-32,-49,34.15582275,-6001,92,-1433.333333,11.66666667,64
Z4903020605587366,-110.429522,38.218426,0,-16,27,67.08443451,-6045,96,-1669.666667,10,116.6666667
Z4903020605588460,-109.971348,38.305426,0,64,97,65.09247589,-6069,95,-1630.833333,9.666666667,117
Z4903020702380540,-112.049137,39.611889,0,33,8,24.56217575,-6153,92,-1342.833333,28.33333333,77
Z4903020702380628,-112.806111,39.602558,0,33,7,7.258405209,-6118,93,-1462.666667,16.33333333,84.33333333
Z4903020702380665,-112.635715,39.785275,0,11,11,21.16869164,-6191,93,-1430.5,16.66666667,84.33333333
Z4903020702380960,-113.101233,39.732733,0,31,-40,58.60784149,-6156,91,-1341.333333,21.33333333,67.66666667
Z4903020702381848,-114.031968,39.578634,0,-12,-16,19.10080719,-6036,92,-1448,13.33333333,70.33333333
Z4903020702383096,-113.737091,39.584349,0,93,68,50.52319717,-6172,91,-1355.25,16.66666667,66.33333333
Z4903020702780215,-112.968042,39.149441,0,-2,-1,2.206029415,-6097,94,-1548.416667,12.33333333,94
Z4903020702780702,-112.511117,39.426572,0,9,5,0.811284065,-6126,94,-1502.666667,19,93
Z4903020702780717,-113.734689,38.926751,0,-25,-9,7.063714504,-6110,93,-1534.25,9.666666667,86
Z4903020702780969,-113.892912,39.130141,0,157,145,26.53841209,-6105,92,-1416.083333,15.33333333,71.33333333
Z4903020702781224,-112.044124,39.296607,1,89,33,48.47256851,-6191,89,-1195.75,33.33333333,60.33333333
Z4903020702782495,-113.257158,39.144198,0,-12,-1,12.667799,-6080,93,-1479.333333,13.33333333,81.66666667
Z4903020702783737,-112.337753,39.473745,0,-16,-12,1.495413899,-6130,94,-1482.75,23.33333333,95.33333333
Z4903020702784854,-112.674596,38.97382,0,-2,-1,1.043304801,-6102,94,-1535.916667,16,94.66666667
Z4903020702785463,-112.976895,39.464635,0,-19,0,5.042285919,-6101,93,-1466.833333,15.66666667,83.33333333
Z4903020702785600,-113.422888,38.915625,0,77,36,56.09767914,-6053,92,-1447.333333,14.66666667,76.33333333
Z4903020702785805,-113.586815,39.299508,0,-8,0,6.578285217,-6106,93,-1551.083333,9,91
Z4903020702785961,-113.412252,38.600493,0,-29,-18,7.885615349,-6041,94,-1541.666667,11,89.33333333
Z4903020702786182,-113.140157,39.101357,0,-12,-6,0.934793234,-6093,94,-1561.75,11,94
Z4903020702786614,-114.040914,39.092401,0,-4,-3,2.79123807,-6075,94,-1601.333333,7,92
Z4903020702786804,-113.586131,38.642341,0,279,331,89.83055115,-6052,88,-1077.666667,34,42.66666667
Z4903020702786891,-114.008374,38.76725,0,-13,-4,1.691810369,-6067,93,-1540.333333,10.66666667,85.33333333
Z4903020702787357,-113.298943,38.647827,0,-63,-28,5.835315704,-6154,94,-1537.416667,10.66666667,91.33333333
Z4903020702789114,-113.592443,38.821884,0,399,471,76.17727661,-6182,89,-1158.833333,29,48.66666667
